step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
495.0,22,8827.0,245.19444444444446,3.6869240513270944,0,0.0,1.0,0,0.0,1.0,22,8827.0,0.17678472386043462,0,0.0,1.0,0,0.0,1.0,22,8827.0
500.0,22,8937.0,248.25,4.596623695796943,0,0.0,1.0,0,0.0,1.0,22,8937.0,0.21503180761962792,0,0.0,1.0,0,0.0,1.0,22,8937.0
505.0,23,9048.0,251.33333333333334,3.9865932086419438,0,0.0,1.0,0,0.0,1.0,22,9047.0,0.14124012958620696,0,0.0,1.0,0,0.0,1.0,22,9047.0
510.0,22,9157.0,261.62857142857143,3.7813075869516126,0,0.0,1.0,0,0.0,1.0,22,9157.0,0.10956844230168221,0,0.0,1.0,0,0.0,1.0,22,9157.0
515.0,22,9267.0,280.8181818181818,3.8314307914036148,0,0.0,1.0,0,0.0,1.0,22,9267.0,0.17869703734471074,0,0.0,1.0,0,0.0,1.0,22,9267.0
520.0,22,9377.0,302.48387096774195,2.748406109767341,0,0.0,1.0,0,0.0,1.0,22,9377.0,0.0993170650729102,0,0.0,1.0,0,0.0,1.0,22,9377.0
525.0,22,9487.0,296.46875,2.648150147726673,0,0.0,1.0,0,0.0,1.0,22,9487.0,0.1435212263546779,0,0.0,1.0,0,0.0,1.0,22,9487.0
530.0,23,9598.0,282.29411764705884,3.0893415414585483,0,0.0,1.0,0,0.0,1.0,22,9597.0,0.17568305341707577,0,0.0,1.0,0,0.0,1.0,22,9597.0
535.0,22,9707.0,294.1515151515151,3.2875182060974346,0,0.0,1.0,0,0.0,1.0,22,9707.0,0.03617844293528128,0,0.0,1.0,0,0.0,1.0,22,9707.0
540.0,22,9817.0,306.78125,3.5875952143247156,0,0.0,1.0,0,0.0,1.0,22,9817.0,0.0784738436661139,0,0.0,1.0,0,0.0,1.0,22,9817.0
545.0,22,9927.0,367.6666666666667,2.425028225517371,0,0.0,1.0,0,0.0,1.0,22,9927.0,0.10630535214738124,0,0.0,1.0,0,0.0,1.0,22,9927.0
550.0,22,10037.0,346.1034482758621,2.666375729863491,0,0.0,1.0,0,0.0,1.0,22,10037.0,0.17190708526903112,0,0.0,1.0,0,0.0,1.0,22,10037.0
555.0,22,10147.0,349.8965517241379,2.378850494986602,0,0.0,1.0,0,0.0,1.0,22,10147.0,0.05637690728116821,0,0.0,1.0,0,0.0,1.0,22,10147.0
560.0,22,10257.0,366.32142857142856,2.368222347664374,0,0.0,1.0,0,0.0,1.0,22,10257.0,0.04071896356166057,0,0.0,1.0,0,0.0,1.0,22,10257.0
565.0,22,10367.0,398.7307692307692,1.920814120869461,0,0.0,1.0,0,0.0,1.0,22,10367.0,0.07048171718296346,0,0.0,1.0,0,0.0,1.0,22,10367.0
570.0,22,10477.0,419.08,1.3369820725515011,0,0.0,1.0,0,0.0,1.0,22,10477.0,0.06657983332734962,0,0.0,1.0,0,0.0,1.0,22,10477.0
575.0,22,10587.0,378.10714285714283,2.3864526017501473,0,0.0,1.0,0,0.0,1.0,22,10587.0,0.16181430540585792,0,0.0,1.0,0,0.0,1.0,22,10587.0
580.0,22,10697.0,356.56666666666666,2.945963319625183,0,0.0,1.0,0,0.0,1.0,22,10697.0,0.13516581627687063,0,0.0,1.0,0,0.0,1.0,22,10697.0
585.0,22,10807.0,348.61290322580646,2.76967039373806,0,0.0,1.0,0,0.0,1.0,22,10807.0,0.14026614668094847,0,0.0,1.0,0,0.0,1.0,22,10807.0
590.0,22,10917.0,352.16129032258067,2.8698045776094054,0,0.0,1.0,0,0.0,1.0,22,10917.0,0.15020476681158482,0,0.0,1.0,0,0.0,1.0,22,10917.0
595.0,22,11027.0,344.59375,3.0341194043295476,0,0.0,1.0,0,0.0,1.0,22,11027.0,0.10703994996707221,0,0.0,1.0,0,0.0,1.0,22,11027.0
